day, weight
89.6218487394958, 0.06164965986394577
110.63025210084034, 0.2721838735494204
132.7591036414566, 0.9557322929171672
152.6470588235294, 2.1843237294917976
173.9355742296919, 3.65373649459784
189.76190476190476, 5.320553221288517
89.6218487394958, 0.05272108843537371
110.7703081232493, 0.2989445778311328
132.7591036414566, 0.8932322929171672
152.6470588235294, 1.961109443777512
173.65546218487395, 3.591286514605843
189.76190476190476, 5.0616246498599455
89.48179271708683, 0.05274609843937572
110.91036414565826, 0.14713385354141728
132.89915966386553, 0.6699929971988814
152.7871148459384, 1.702155862344938
173.9355742296919, 2.5733793517406967
189.90196078431373, 3.909813925570229
89.48179271708683, 0.04381752701080455
110.7703081232493, 0.2096588635454193
132.7591036414566, 0.7860894357743096
152.6470588235294, 1.38968087234894
174.07563025210084, 2.7162114845938383
190.0420168067227, 3.820503201280513
89.90196078431373, 0.03481392557022911
110.7703081232493, 0.15608743497398958
132.89915966386553, 0.4824929971988805
152.7871148459384, 0.9967987194877956
173.9355742296919, 1.6001650660264106
190.18207282913164, 2.284763905562225
89.6218487394958, 0.043792517006802534
111.19047619047619, 0.1917266906762718
133.0392156862745, 0.6253251300520208
152.50700280112045, 1.0057773109243708
174.2156862745098, 1.8411864745898363
190.0420168067227, 2.284788915566227
